Group_0_Coint_0,Group_0_Coint_1,Group_0_Coint_2,Group_0_Coint_3,Group_0_Coint_4,Group_0_Coint_5,Group_0_Coint_6,Group_0_Coint_7,Group_0_Coint_8,Group_0_Coint_9,Group_1_Coint_0,Group_1_Coint_1,Group_1_Coint_2,Group_1_Coint_3,Group_1_Coint_4,Group_1_Coint_5,Group_1_Coint_6,Group_1_Coint_7,Group_1_Coint_8,Group_1_Coint_9,Group_2_Coint_0,Group_2_Coint_1,Group_2_Coint_2,Group_2_Coint_3,Group_2_Coint_4,Group_2_Coint_5,Group_2_Coint_6,Group_2_Coint_7,Group_2_Coint_8,Group_2_Coint_9,Group_3_Coint_0,Group_3_Coint_1,Group_3_Coint_2,Group_3_Coint_3,Group_3_Coint_4,Group_3_Coint_5,Group_3_Coint_6,Group_3_Coint_7,Group_3_Coint_8,Group_3_Coint_9,Group_4_Coint_0,Group_4_Coint_1,Group_4_Coint_2,Group_4_Coint_3,Group_4_Coint_4,Group_4_Coint_5,Group_4_Coint_6,Group_4_Coint_7,Group_4_Coint_8,Group_4_Coint_9,Indep_0,Indep_1,Indep_2,Indep_3,Indep_4
100.41919204037849,100.69488619823676,100.57442516505289,100.53708354688993,100.56617546248566,100.08647923394624,100.13613588557371,100.27777160801605,100.49119844889367,100.66138890216287,101.14779100179068,101.53764917631926,101.51804895037829,101.41702457671126,101.41825230939487,101.5832769181703,101.53070386613278,101.69101593859236,101.31066208090722,101.33514579610558,94.89529580741839,95.08890366406094,94.89750580203388,95.19661737211466,94.87785649136626,94.75994200993101,95.01453168269141,95.11765451036472,95.02899905247911,94.78214896286687,104.40066047441263,104.67821529412818,104.54021783620192,104.94146665891049,104.7730004137751,104.64707914998648,104.44117219397981,104.84536184986399,104.68941071214465,104.94411463571612,106.84277251220693,106.86414826632925,106.78689065079969,107.03104585269574,106.81908263089849,106.47960997742538,106.55071345000837,106.68029078387039,106.62310939979639,106.92516831019705,100.79331920119073,103.8660790794271,95.57987522930199,98.94841694296962,98.32875612229857
99.47220937639231,99.72852399872683,99.54105116861341,99.59694405878021,99.56583636356982,99.16408795377454,99.22972053328677,99.41285208028836,99.55254932261286,99.63208835708836,102.0793728729753,102.46046551642071,102.37072462597077,102.37502794101412,102.44012588886069,102.57167832429214,102.54420892440002,102.6566627222268,102.30633398771049,102.30975135677757,95.04847959772425,95.19314042776242,95.01282947865302,95.3567360210937,95.00133874682625,94.90115762167959,95.21892182276153,95.26654514500335,95.24885272157407,94.89959278381255,102.97129561262825,103.27044885030078,103.05516406834695,103.57838552914251,103.3720031572015,103.30381146505981,102.94209285221513,103.33614299446562,103.2971872102984,103.54112999422908,108.07429401739232,108.07008782014508,108.05488744304662,108.15445251434954,108.05991271866434,107.68889072217723,107.76018258323568,107.86016448865671,107.8159877665373,108.25589990219264,101.67392949295653,105.47893933174026,96.3638675175692,98.33280740252944,98.7002678983767
99.30385963616939,99.45926751385699,99.34859121363424,99.29276932000191,99.42112224223875,98.91710385100939,99.0421085979896,99.17199620643196,99.42405348714142,99.35872029019788,102.8267798831534,103.28742475066043,103.19547490141598,103.27702410327532,103.34172502537588,103.4116802655871,103.43662417645197,103.46199967974779,103.14386380750491,103.07938549905751,94.48199251711127,94.58346970582733,94.45345927708067,94.74305902446295,94.44534367174064,94.2999658181675,94.69088372799716,94.68358244897634,94.59993314575422,94.28749882974292,101.83796492305883,102.15417225017795,102.06224399556707,102.53313757022089,102.25261569609378,102.15872195113,101.85707674433884,102.23159331119268,102.17597416494458,102.43102117404007,107.23635463696637,107.22004984234763,107.18573668348502,107.25270198047319,107.09651583078143,106.81070140405228,106.83274761240088,106.99292885069609,107.04448589210877,107.33429289010915,101.74892119000148,105.19287111666198,97.23492239786869,97.52477648686612,100.54709942707393
99.7441994774321,99.94061271398643,99.85657339959995,99.82671592011681,99.8714685593102,99.38613931188496,99.51250358670859,99.51998677440905,99.88681548394464,99.93465104207338,103.6397852979445,104.11485599325843,103.98806744850353,103.88644806230741,104.06678885834911,104.05570778322868,104.16167351690196,104.24193085303608,103.89366261954792,103.8592894920717,97.1045543912495,97.1747478481917,96.98913727930214,97.37106391413214,96.96592454926407,96.86669897020779,97.34713375241743,97.26591354824576,97.18790683924504,96.91326383407261,99.10311621339024,99.52590424836828,99.42846959598874,99.79733762564558,99.53077286299418,99.43997853967615,99.07318440009769,99.5951113291776,99.44864098278302,99.77331543966062,107.19966921937444,107.24248648009814,107.23087687371094,107.1881252230531,107.07992636963789,106.85198958135354,106.89400270784995,106.9263937727756,107.01954886652968,107.28944974960537,102.68038686017213,105.09642759644498,96.21837753987423,98.82350226284784,99.86114506996115
101.00592887698376,101.08760687475078,100.99225176667589,100.88380840395634,101.04634680799765,100.56710124108044,100.73722109289152,100.63812410654965,101.09477054423178,101.12418917293792,104.37085508187988,104.8901583430793,104.66813027041312,104.65897522525331,104.85008445639028,104.80132785348525,104.83688718407322,104.95966385693305,104.68665430290055,104.58719327872805,97.77134531006377,97.94532161619162,97.7529636190142,98.06832136420438,97.65918413876074,97.49526540977115,98.03675891548568,97.93113178144098,97.93980564085135,97.61933991031765,98.25770036968,98.69626036115399,98.67739906902574,98.97791916181586,98.7604974507303,98.6385764097481,98.28746178966577,98.87477040213948,98.56085896176803,98.90328628166625,106.68246131014088,106.7977189682319,106.84640950873477,106.71658138360331,106.66079841026463,106.3727050987406,106.47788294467253,106.52965425501006,106.61082372376362,106.88321560480566,103.54616550484188,106.2411078356369,96.48086002895167,97.9719551133114,100.12474009421452
99.95131146884925,100.03623486075237,100.01366431570673,99.7816226254689,100.04544506600266,99.54676318675237,99.66900848905671,99.49616309895151,99.97293802642754,100.05869405782809,104.57409580694902,105.05627068100536,104.89933650770841,104.80435100328631,104.97468444909916,104.91055141240489,104.94609857326252,105.14380053232064,104.86965350344227,104.7951045576276,98.50080247305505,98.83305261169278,98.57814346461831,98.79227199459865,98.47102242431055,98.29315268822694,98.73318834103657,98.77335394036461,98.69479935542667,98.3671243074348,98.552747726779,98.88957122223381,98.93003165309618,99.2004508711678,99.00343861957096,98.92589359763404,98.57721744007944,99.0851882227976,98.90706663432934,99.06813603710582,107.98394984567739,108.11663897438774,108.21845520528916,108.06818310510792,108.07072897542483,107.7476526791144,107.89890352562468,107.9053859887701,108.05997100815259,108.21794802810206,104.17249616014801,106.15794112975416,96.1298427529935,97.90739811767833,99.68516369926277
99.87043469970261,99.95240030224795,99.99171294323575,99.73819719711909,99.94512060362871,99.53212307266159,99.5913024302749,99.47904170357347,100.00549519557681,100.00143911274364,104.80681247925448,105.28765677626971,105.05502346354257,104.95829781404433,105.19407509697966,105.08546343108075,105.08711717728066,105.44131657131182,105.00951163004368,105.05733921339892,99.92893341786753,100.241392782842,100.06290710052373,100.29666801541296,99.99156527628232,99.78512232135029,100.26030515670264,100.26612631531633,100.19378092966926,99.81862304170598,98.10810273093392,98.53200609583868,98.56383677186307,98.71774506518048,98.61851477661165,98.51743129358017,98.15125632591874,98.68555968209002,98.4998449297553,98.64195193970373,108.18265441789669,108.33125218545,108.45331238041256,108.26563428671624,108.33249747971327,108.02107969298736,108.12404510634694,108.14706146131094,108.28083718791268,108.40186511284892,105.52037329780387,105.70625773864049,96.66217851023944,97.17134885527636,101.59794906232597
101.02082452731611,100.98879167853985,101.18163056897698,100.85026920400266,101.17087429639413,100.64753631273952,100.752720654985,100.64455979288022,101.12290120929478,101.2280084951523,103.96931707671055,104.48445276839168,104.22572021280233,104.14958973718038,104.40698632178325,104.28606209084003,104.31934891616963,104.65126118682699,104.14414745676434,104.41354932019796,100.21917024399482,100.46039823310987,100.24739719410337,100.4545518723077,100.18403359325004,99.96615501503234,100.47140716711505,100.47508721371975,100.48472396268038,100.09087117983331,96.30313497651152,96.59647124013165,96.68524237552177,96.91664829979145,96.74241558415727,96.59583626730125,96.34308757965647,96.8661143125504,96.7104378825352,96.77978252150213,108.64763134089357,108.75756761125203,108.9455868250262,108.80294534781811,108.81296653227474,108.39383708934264,108.43960696981767,108.5608902013301,108.68392897452938,108.84335801539723,105.30031885368221,104.73291039115472,95.74943901409848,96.4067474088575,99.96416831103187
99.41377992169072,99.44264737060048,99.67021901649076,99.24738249244388,99.61946095243134,99.09470622319883,99.16338600231732,98.9926358298759,99.61872716104754,99.63105954976517,104.767520752517,105.33460194945219,104.97915221973294,104.99042690019789,105.26607025737871,105.12891260516034,105.16725652883439,105.61677934033507,105.00240503071039,105.23738467211741,98.82501839456997,99.17801042554083,98.92602976705855,99.0846183974947,98.92242977320112,98.75755704008334,99.21733719710974,99.25504960001902,99.23823052151414,98.8343291766135,96.87322165548804,97.1408973828492,97.11243816901509,97.5302364960723,97.2096411797291,97.1274177125631,96.86641242134877,97.37354846364578,97.28282471044525,97.26808263434381,110.57135423997062,110.72296101866704,110.85745964283555,110.68772630099161,110.84287038018303,110.37846414376773,110.38825556613531,110.56789937189268,110.71850431951381,110.78528263587386,104.77887730609748,104.1772381628917,95.05833994298511,96.00647897551337,100.25836011518138
99.65654855264364,99.64591848385706,99.9123867014859,99.50587697762205,99.86390647298524,99.31929084342471,99.40844531697454,99.26573565424546,99.8901716223903,99.80778272037749,104.32806886067384,104.7563588908914,104.53457928589636,104.47012803290417,104.7352393550169,104.71870616603454,104.68720263179719,105.07798333498677,104.53746019664875,104.69138056857813,97.41908440131442,97.73501788033472,97.50305395895862,97.68877184936179,97.45817729546609,97.30808111066995,97.83012533251728,97.88227742339676,97.88321184547966,97.45538694075249,97.64817118958327,97.74869272383066,97.82658835554905,98.3182519193582,97.96516319102662,97.85482295704455,97.56617425509152,98.15704146899932,98.06868693156059,98.06483509554755,111.38156136662109,111.62671527958852,111.76848683924031,111.46654219645961,111.5898179040394,111.22902016261189,111.33251252818239,111.5819945222812,111.63249836451666,111.702039386678,105.06505273475098,102.86490649915594,96.16827565215468,96.4030641813486,99.82613069181293
98.9550043681199,99.11105736751067,99.28332035639771,98.88692553729642,99.22573040755168,98.6716431323704,98.69582200730504,98.55196691471099,99.31555982506997,99.13892498408204,104.98045441824077,105.34286242089547,105.17829611333288,105.11773244385789,105.35113620976809,105.29111632058724,105.29146015132886,105.70908062924597,105.08120556952713,105.202420372207,98.82603129515509,99.04104380935729,98.86674381451732,99.08537980845963,98.83675639126939,98.69587934466257,99.10912086063134,99.25392859663671,99.28172082995754,98.6936724418434,97.78745833593477,97.83550907447207,97.8198543815929,98.45683328330277,98.06801320848194,97.8715562261641,97.66792005287164,98.29076297892527,98.12042288084172,98.18885882455538,111.10911898345411,111.29200057391789,111.57601925678428,111.23298757703479,111.27634001221803,111.00064445772915,111.08446837084753,111.46354745881462,111.3741077568293,111.3939908700397,105.08173978316091,101.51166610265332,94.65974092915481,98.09444003249851,100.66422480824896
99.57339867951663,99.82259935055302,99.99530281775095,99.55305944870048,99.9124389819491,99.19281128356154,99.33212857626242,99.23627711335084,99.97687732054577,99.88356149049119,107.1013138331018,107.52365459939678,107.40068264158364,107.34116029334041,107.51577461053346,107.48756859107739,107.51935841847812,107.92045071115223,107.34328466484277,107.2758102718708,98.54398554043803,98.92339870920853,98.7460790953162,98.82358175999828,98.6950743386164,98.52076425008386,98.91685152215165,99.03457471355402,99.08023160951667,98.56393319061603,96.3463009317053,96.24217768142115,96.37195429030785,96.95278375735609,96.46260084713678,96.3060540182263,96.1499522976059,96.71343295892143,96.62565170373155,96.61838139080349,111.67518388439922,111.98266002652747,112.28704158814608,111.91614703981813,111.89881832066712,111.75957941254872,111.74234610702405,112.10634380952791,112.03923672645662,112.05146974341162,103.49366166293754,102.1964943517505,93.90439087831939,99.50199178735289,101.09725765690118
99.1651572074385,99.42790589030075,99.52641427601465,99.12239644757445,99.54239751546984,98.77661754136655,98.89612748405946,98.84604673172652,99.56123756753199,99.51005128704264,106.20928307486729,106.63706290507733,106.51846338493436,106.33478387902326,106.60938028129961,106.55335678701272,106.63200485937129,107.08995200946718,106.48871008082746,106.3585837461654,101.04379055182373,101.37494455769476,101.15736760475718,101.25218036458017,101.17240092027887,101.00926692136599,101.51902410883096,101.4531737377626,101.55283179448676,100.98690959258491,96.22475569769266,96.21342029523733,96.24420151984864,96.91187996900148,96.33957997175423,96.31926600323557,96.12927793836808,96.58169344196075,96.45645916585768,96.5992620871077,112.41549821561561,112.69537959972861,112.91364824106621,112.59601503537506,112.55126867065722,112.32566446763914,112.33246016025859,112.8187080039944,112.69947092282456,112.68097585662854,101.31476918327289,105.447600885558,91.54360539868574,98.46619533040182,100.73810989556699
99.61323878028116,99.9528509389081,100.00693544684495,99.56003101748156,100.02203434187365,99.20117377298058,99.31676126422207,99.36992752602227,100.0600546194512,99.93518250608362,107.08060577000677,107.6007111137085,107.52774786518192,107.30032391376449,107.65236718337569,107.54705109781236,107.5856820544913,108.09976675381169,107.39850682865706,107.28517078043062,100.59345132062862,100.91484305181075,100.79040680431761,100.86555479068328,100.75695665219254,100.62162539989295,101.1451362015351,101.11200534492522,101.1195574578255,100.6051034803508,96.30184124393855,96.21168214697836,96.23015810433203,96.83923514974623,96.31025208952741,96.34556474005709,96.07590576810178,96.5788799647336,96.44257061791004,96.60422699949197,112.50864222241078,112.71617899219419,112.96008119803142,112.73311664134862,112.67549821007817,112.39538086429768,112.37261921875447,112.89677420952711,112.76172760304982,112.80746929960071,100.70850254725597,106.21253912085348,92.38948799702342,97.73896325208922,100.98154416497883
97.6379713533133,98.02845268711486,97.90391836340827,97.57083551916251,98.0358453057205,97.23047313157049,97.3647304488831,97.44107499318112,98.08537743292514,98.034632087352,105.70921826314458,106.28696759910449,106.08032983834602,105.93386804106527,106.26744086181385,106.17160905191533,106.19295809388288,106.73012397197554,106.09905417463669,105.8771403022188,101.20866972005288,101.50821522551419,101.46198256339707,101.48255533255734,101.4194407399549,101.18197220430042,101.80196172093538,101.70447433530838,101.84203983792781,101.20137812638826,95.97267975390189,95.87287165260717,95.96373503765288,96.62540901865613,96.11225300861257,96.17946006062363,95.87260928070779,96.31926480297697,96.18199208354127,96.38687764384254,111.7474417105091,112.01601701684999,112.32053057083218,112.01611629699909,112.015882366236,111.74957639545778,111.75232191196545,112.27270420396889,112.02585683268025,112.059528390522,100.93911091981418,104.87099460977045,91.7911918314362,97.76625984104187,99.86968489614144
96.99540576246218,97.3833906777752,97.28070506171646,96.90866544067345,97.42022332413208,96.63985951028324,96.70354471007651,96.79964046858731,97.34796689088368,97.50826935883576,105.704051981741,106.29381168471251,106.10291793602796,106.03180944649245,106.21295225278146,106.14021044550417,106.16343825073412,106.70922119761266,106.1508488706063,105.89025662194244,101.82683726663339,102.11259893100355,102.00856195796514,102.0085496043548,101.96460097692392,101.79438865520245,102.39045064857112,102.30906741484814,102.38804806133894,101.61582797230557,97.22422945600375,97.06624855566272,97.19546727263615,97.88817246936303,97.41100869243441,97.47750616109198,97.20649205171337,97.51180072945984,97.3953686431636,97.61424607904748,112.88184994218864,113.05502472457555,113.37294888526657,113.11659524629786,113.13636082815532,112.80390021652659,112.82385786794362,113.39112596462299,113.13532653466035,113.15817566238785,98.3681928070608,104.52691235026225,93.34531424839182,97.98533851769028,99.34126200466729
97.85639753518274,98.15358709095094,98.04296164979964,97.67964050905374,98.27335790077885,97.49855489989655,97.57209037275354,97.58578280956132,98.17122634947434,98.20283902915804,106.93922012882534,107.56448697230292,107.31814070132582,107.27223572799217,107.41662596282316,107.31065420075745,107.43218430710323,107.9489201267079,107.38376362172092,107.23803013753599,102.1363441284619,102.44082582139141,102.33904819713509,102.20734794072673,102.23625358599773,102.01160481844386,102.64849697322616,102.57900713839517,102.69663244437247,101.86393342086103,96.11126149861244,95.93663985486104,96.06528485801653,96.8313528430532,96.34607202897054,96.4153079386663,96.1062829049351,96.40698002267213,96.26711619282445,96.45929391171066,113.85542574896114,114.06894619982408,114.3682131763877,114.00583124922007,113.99737306466278,113.7181293880499,113.85205355400471,114.28670950536059,114.01758830700862,114.18056591299153,97.3337716776682,105.07959125883525,92.08135418788473,99.00644541549065,99.94347575514918
98.08927934530178,98.31610949010286,98.34501558397241,97.88998282053286,98.40695317951658,97.71285638302965,97.80617900160698,97.80827169920185,98.33998405720368,98.38078299585987,105.50936529644332,106.0420472436006,105.75774422672895,105.70366264208067,105.93371825249619,105.79697821953854,106.02989658873922,106.54183358316418,105.9660213838747,105.76274450579082,101.26689759498387,101.61661049225303,101.53796219828493,101.46601437154229,101.42163020823428,101.12507140503011,101.79952845070974,101.75682627583183,101.81614247409196,100.99897823071123,97.2635002967787,97.10051771066352,97.13807426093435,97.95882729396308,97.53247174253451,97.56501210081862,97.2642275057011,97.5583084498987,97.47784865538686,97.62426716787758,115.13785543278557,115.29451598179818,115.64990615707612,115.27006148804237,115.32094182865194,115.00359544702138,115.14238145813007,115.58390699695465,115.27860230144181,115.47194781750223,98.33347166159683,104.79243211155725,93.13742714116133,100.01141065366753,100.05356688848853
99.07384194265585,99.18467226429368,99.21876085047944,98.83658221678509,99.31742063902041,98.63652206010862,98.81181094190259,98.74967375688398,99.21695314913961,99.2916560357333,106.17066387353016,106.72875133450157,106.4443314933368,106.47341281425906,106.68298686504153,106.4800098365175,106.78385735703006,107.23412968049995,106.69358149306144,106.48907093276486,102.15948997836502,102.53066938992444,102.36753907834371,102.37731199509615,102.375532455604,102.07636285478897,102.67693284790352,102.65647338656184,102.78193496618324,101.9287505899479,96.84841083602075,96.6606136940329,96.77884361658025,97.62017657130512,97.19508174744965,97.18737325805289,96.86840149452375,97.15983279812468,97.0615407017933,97.25215996013041,116.40194233342861,116.65202625777489,117.00655215000167,116.56022757006416,116.58968047907558,116.33268001328555,116.33990949222152,116.87998098581822,116.5603357938144,116.79906767747833,96.20245597069349,103.36191885315876,92.60286881860684,98.74419415589598,102.5656890795124
